Minimum Temperature,Maximum Temperature,Humidity,Precipitation
7.0,31.2,39,7.0
-1.8,41.5,53,3.9
10.9,27.6,76,1.2
17.6,25.1,80,4.9
1.9,22.3,49,5.2
14.1,19.7,61,0.2
13.5,20.9,50,0.3
7.5,24.7,86,12.6
10.5,21.0,52,2.8
15.3,47.8,62,12.3
15.5,38.4,61,1.3
0.3,21.2,73,6.8
-1.9,31.9,87,0.6
4.5,36.1,80,12.7
15.9,34.1,66,5.2
4.9,22.9,40,6.1
6.3,41.8,73,3.7
9.5,26.8,84,3.3
12.7,25.2,71,8.5
14.0,31.6,74,11.0
0.2,21.0,83,7.1
17.6,47.2,41,0.2
12.5,38.3,79,15.3
9.5,27.0,44,10.5
3.3,31.9,89,8.3
8.6,28.1,87,1.6
15.8,38.9,43,7.6
1.6,29.1,66,4.7
8.5,29.7,54,15.3
-1.2,20.3,57,9.4
13.3,30.8,84,9.1
14.7,25.2,77,15.0
-2.3,29.2,39,13.5
1.1,19.6,41,13.8
11.3,36.9,86,11.3
8.6,42.0,63,11.7
-2.8,28.7,78,14.6
6.0,21.9,53,4.4
15.9,25.4,81,2.2
-1.0,36.1,42,3.1
14.4,31.6,67,12.5
7.4,43.0,55,9.6
-3.0,27.0,59,5.6
4.8,30.3,60,10.7
3.5,45.9,39,10.8
12.4,42.4,50,9.6
5.4,38.2,88,5.2
2.5,35.9,46,7.4
8.3,37.7,58,1.2
12.4,41.5,63,9.3
6.3,44.7,83,8.0
-0.8,20.9,79,10.2
5.7,25.7,67,8.6
4.2,40.8,74,11.6
8.2,45.2,82,11.5
0.1,42.2,85,2.6
2.2,34.3,78,6.3
12.4,23.3,42,7.0
11.3,26.2,71,10.7
13.9,32.0,58,10.8
5.0,21.2,68,7.5
14.2,48.4,42,12.6
5.4,46.4,86,0.8
9.2,39.2,54,1.2
4.9,44.7,89,6.2
1.3,40.3,56,13.7
-0.8,34.3,73,11.8
-2.0,46.5,75,12.2
4.8,43.3,53,2.1
16.9,20.8,83,8.8
12.2,27.2,52,2.9
15.0,39.9,48,8.4
9.4,35.3,60,0.1
12.4,42.7,63,11.2
4.9,39.5,50,14.5
16.5,24.8,70,3.7
17.4,41.0,38,12.4
3.8,33.1,84,3.5
12.9,24.4,44,12.1
1.1,31.8,85,12.8
13.2,32.8,61,12.6
16.6,43.2,60,1.6
10.2,28.1,41,2.3
6.6,37.0,70,5.9
6.5,36.3,61,12.7
6.2,31.3,55,14.4
14.4,25.1,80,1.0
12.2,44.9,48,1.5
1.6,42.1,76,12.5
6.1,41.7,57,9.6
10.8,42.8,85,8.0
8.8,34.1,46,13.8
17.6,39.4,38,14.7
5.5,45.5,59,0.9
2.1,28.1,53,3.3
17.7,41.2,42,14.5
8.4,24.4,83,7.7
-1.8,37.7,86,3.1
13.4,44.8,89,0.2
17.2,37.7,38,4.7
13.4,38.6,49,6.0
9.3,28.4,48,13.0
10.3,38.2,76,14.6
16.9,38.5,88,9.2
13.5,42.6,63,13.7
9.5,44.3,86,14.3
17.4,37.4,84,4.8
7.7,28.3,44,6.0
13.1,35.3,58,1.3
15.6,43.4,74,9.4
9.6,43.3,82,1.7
11.3,40.4,56,2.5
16.1,30.6,59,10.7
6.2,39.8,73,13.8
11.5,40.1,41,2.4
5.8,31.0,82,0.4
17.1,21.3,75,9.3
2.1,20.9,67,5.5
15.7,22.0,67,6.6
17.2,41.5,40,0.0
1.8,24.8,40,11.7
-0.1,41.3,57,2.5
3.8,24.6,76,10.9
5.5,19.8,67,13.7
6.4,41.4,80,3.9
11.7,35.1,43,5.9
3.6,39.0,64,6.7
10.7,43.3,43,12.9
12.8,31.3,82,2.4
16.1,33.2,52,10.4
16.7,38.2,43,2.2
12.7,29.8,42,5.0
6.8,22.8,50,10.8
18.0,31.2,43,13.3
14.4,37.9,84,7.9
3.9,24.8,85,9.1
4.0,35.7,42,11.5
6.4,33.4,71,10.9
0.6,33.5,67,1.8
11.8,26.1,41,12.9
2.9,20.7,81,7.5
-2.8,34.4,87,4.1
15.0,18.7,54,2.5
-1.1,36.6,66,6.3
2.5,39.2,74,7.3
16.0,27.0,79,6.2
11.0,21.8,53,12.2
4.7,35.5,73,5.3
7.3,44.9,58,11.9
15.1,44.7,61,4.2
-0.6,21.4,72,14.0
6.8,28.1,59,2.9
4.8,41.7,65,2.1
8.9,23.7,87,1.5
4.7,23.9,66,5.8
4.5,39.9,56,0.7
3.4,19.2,59,8.0
13.1,38.7,62,9.6
0.9,32.5,38,0.6
6.5,28.6,47,4.4
8.3,32.5,76,8.5
4.8,22.3,68,8.8
18.0,42.9,38,9.3
12.9,48.6,72,1.8
16.3,22.4,64,11.7
1.5,43.9,61,14.0
0.7,27.7,75,1.8
-0.5,30.6,81,14.3
6.2,43.6,86,7.7
12.7,47.3,82,5.8
11.4,37.9,79,15.0
10.4,31.0,64,5.1
-0.0,45.9,53,11.6
15.0,33.7,57,8.1
12.6,35.1,71,9.1
4.9,47.1,53,0.1
15.9,48.1,52,15.3
11.8,26.2,86,6.2
12.7,28.9,62,9.2
10.2,32.5,69,4.3
2.7,38.9,47,11.5
17.7,47.9,78,9.9
4.4,27.6,83,4.6
17.6,35.3,54,9.1
15.3,38.1,75,0.2
2.1,33.9,79,13.3
-1.5,48.6,73,8.6
15.7,48.9,71,2.0
6.3,48.2,38,6.0
17.4,27.4,88,14.1
16.9,33.4,51,7.1
6.7,38.8,89,3.4
-0.6,22.9,65,0.4
8.6,21.9,57,11.6
16.4,31.6,83,3.6
-1.8,19.3,71,1.0
2.9,30.9,64,11.9
5.1,24.3,76,10.2
1.9,39.9,38,9.7
1.9,46.5,67,14.2
0.7,33.1,45,14.1
0.6,40.0,89,10.7
11.2,43.0,77,11.4
4.3,23.8,43,6.1
9.4,34.7,79,9.4
1.8,30.2,54,13.6
10.4,40.3,54,5.5
-0.9,30.3,53,14.7
-1.3,27.5,59,11.9
12.1,27.0,62,2.6
3.1,43.6,60,11.2
17.6,32.3,41,2.1
9.6,25.8,69,8.0
11.2,34.1,51,8.9
2.3,25.1,42,7.4
15.6,29.2,71,12.9
0.8,45.2,49,10.5
5.7,37.5,50,3.5
13.6,35.0,67,13.1
17.4,41.5,77,12.7
5.5,44.2,51,13.8
7.9,20.7,67,11.9
15.8,35.1,81,7.0
-0.5,35.6,87,13.0
13.1,32.6,74,14.8
7.9,22.9,74,11.2
13.3,30.1,55,1.3
0.9,44.3,54,14.6
14.1,26.1,53,1.5
9.7,46.3,80,10.4
9.2,26.6,67,9.8
12.1,25.2,52,13.4
5.0,25.6,71,13.0
17.7,41.3,74,9.7
15.6,29.0,52,1.0
11.7,40.3,61,5.6
16.5,44.2,42,11.9
16.5,32.6,42,14.1
8.0,30.2,44,12.2
14.5,26.3,69,0.8
3.5,35.7,48,14.5
12.5,45.5,72,3.1
7.2,35.8,72,13.8
14.3,28.5,67,4.4
17.4,37.0,66,7.7
8.4,35.6,74,12.7
8.8,31.6,61,15.1
15.5,48.6,76,0.5
1.7,30.0,63,13.8
-1.2,41.3,60,7.5
12.2,47.3,66,3.2
1.0,26.1,89,3.2
13.6,29.9,62,8.6
3.6,40.7,69,6.4
-1.5,24.8,62,2.4
1.8,41.4,71,2.5
3.6,32.4,52,5.4
1.1,46.3,47,10.5
0.3,44.0,60,3.4
16.2,32.2,57,0.2
16.3,39.1,63,13.1
-1.3,26.7,59,14.9
3.0,27.5,51,5.6
16.2,39.4,56,10.1
-0.3,42.7,85,9.6
17.7,27.6,82,10.1
2.9,46.6,54,9.7
4.3,38.9,79,7.0
13.0,32.7,60,2.5
9.5,38.3,39,13.0
7.8,22.5,63,13.2
-1.6,24.3,86,1.9
6.4,44.9,87,11.4
0.9,19.9,72,10.5
8.4,32.5,78,1.4
0.1,35.6,49,1.5
-2.4,33.9,67,4.8
8.6,43.1,47,9.8
2.7,38.0,38,6.8
3.7,20.3,67,7.4
11.4,43.2,63,7.2
-2.9,24.5,85,8.6
3.2,41.6,76,12.4
14.2,32.2,66,1.7
12.9,25.2,63,1.3
9.4,24.9,51,3.7
0.4,41.1,85,15.1
3.5,44.3,70,10.5
5.9,42.6,43,7.0
-1.6,29.3,66,11.5
3.1,30.6,86,15.5
9.1,32.1,83,4.1
9.4,43.0,44,9.0
7.9,30.2,47,13.7
1.7,35.2,43,3.9
17.9,27.2,50,8.9
8.0,35.1,77,1.2
7.7,46.4,71,13.2
15.7,33.9,43,13.0
12.6,48.6,46,4.1
12.6,48.2,65,12.3
11.8,38.6,70,1.6
11.5,19.2,44,2.6
11.7,31.9,68,7.5
16.8,30.6,58,15.1
-2.7,30.8,66,7.5
10.9,28.3,45,1.8
1.8,43.8,77,9.9
7.6,21.9,81,4.4
1.1,22.7,48,2.4
-2.2,34.0,80,10.8
13.4,27.0,59,3.2
14.1,28.4,56,14.2
17.0,45.1,89,3.2
3.8,44.1,50,14.0
0.4,36.7,60,14.4
16.1,39.8,76,9.0
6.9,29.3,73,1.2
-1.3,47.5,69,9.5
6.5,31.9,81,9.3
15.7,29.0,40,14.0
17.4,43.8,40,15.2
9.2,33.4,48,11.1
10.2,24.1,55,8.6
9.1,29.9,83,8.4
7.5,43.7,69,14.7
14.0,31.8,41,5.5
9.9,31.2,40,9.9
-2.1,27.6,84,10.0
5.2,23.5,67,7.8
0.4,28.4,48,5.6
4.3,37.0,62,3.0
9.1,36.5,87,5.5
-1.6,30.1,77,6.6
-2.6,39.7,85,5.3
4.2,46.5,40,3.5
13.5,38.8,45,9.1
8.3,27.2,77,5.5
-0.7,22.0,62,13.4
9.5,22.3,52,4.3
8.7,44.2,65,6.6
11.7,22.9,77,12.0
4.6,23.1,67,11.5
10.3,43.6,53,9.4
13.1,30.8,49,10.6
16.9,35.3,77,3.7
0.3,42.3,75,7.3
13.4,31.7,70,12.2
5.1,47.7,46,6.4
13.6,18.9,63,11.8
12.5,24.8,65,6.2
3.7,25.2,48,6.2
8.1,47.0,60,6.7
9.9,45.5,51,8.2
14.9,19.0,81,4.9
15.3,48.3,72,10.5
5.3,48.1,46,7.2
7.4,48.0,86,12.4
16.0,45.5,54,3.5
-2.0,46.3,87,11.7
10.9,19.1,63,6.9
5.4,32.9,67,5.5
13.6,41.7,71,0.3
3.6,47.9,73,9.3
15.2,24.0,39,3.5
11.8,47.7,73,0.9
4.9,37.8,69,4.3
16.8,48.0,44,6.7
4.7,36.6,89,2.9
6.6,33.5,78,13.1
11.1,41.1,53,3.7
11.7,40.9,48,0.8
2.0,41.6,82,0.8
-2.0,44.0,52,5.2
8.4,46.6,66,13.4
-2.7,37.3,40,11.0
14.1,41.3,39,2.4
2.1,30.2,67,4.5
-2.4,31.1,57,6.4
2.1,27.2,71,5.5
13.8,36.7,62,0.1
16.3,42.9,48,2.9
-2.0,22.4,75,6.1
13.8,22.8,45,3.8
-1.2,21.1,82,9.6
9.6,23.7,57,4.8
8.2,31.0,52,3.4
14.0,30.7,73,7.1
16.8,39.5,62,7.6
0.5,24.9,70,9.0
15.7,38.2,77,11.1
4.6,37.3,41,5.8
10.8,25.5,80,2.6
14.3,45.4,89,3.1
12.1,39.8,53,6.9
-2.1,29.2,49,6.7
6.6,33.8,76,12.2
13.2,40.1,58,9.2
7.8,47.8,42,14.0
8.4,22.8,72,15.1
7.7,28.7,48,8.8
13.5,19.0,57,6.8
3.2,25.5,55,3.9
14.2,22.2,41,4.5
9.9,45.3,67,10.2
13.0,43.9,56,1.5
16.3,36.5,72,4.9
-0.3,45.3,42,2.6
10.4,45.3,78,8.8
7.2,30.3,86,6.7
0.4,28.2,77,5.7
3.6,20.6,67,0.5
0.2,41.8,60,14.5
5.3,40.3,58,4.4
6.3,20.6,67,4.9
8.3,21.9,67,12.1
1.7,46.8,61,1.1
12.0,35.1,64,1.0
-0.1,28.7,89,14.8
11.3,33.5,60,12.7
12.8,23.0,66,4.0
13.6,37.5,65,3.4
5.9,20.7,77,3.9
-0.5,37.0,49,1.0
13.5,30.1,78,6.0
14.6,19.9,41,5.7
8.0,48.8,80,9.2
12.2,32.6,52,10.1
-0.3,33.6,70,6.4
-1.4,42.6,73,13.8
-0.4,24.6,89,15.4
4.4,30.3,48,12.4
8.5,31.9,53,11.5
16.7,32.3,86,5.3
11.1,29.6,83,10.8
13.6,34.1,70,7.4
10.0,48.8,45,7.3
6.1,29.0,75,8.4
-1.5,29.8,63,10.3
9.1,33.2,54,7.7
13.3,33.9,38,5.5
9.8,42.3,80,14.1
3.1,34.6,63,11.4
12.7,32.1,77,5.5
4.8,38.9,73,3.8
8.8,39.5,72,8.0
4.6,43.0,79,3.6
7.5,26.8,80,1.8
17.7,32.6,45,1.1
-1.0,30.8,47,3.6
4.6,23.1,82,14.1
1.7,26.1,77,1.9
13.6,39.1,50,12.7
8.7,47.9,60,15.2
13.5,38.5,72,10.1
7.2,48.4,81,8.7
1.7,37.9,86,7.3
15.2,26.8,73,9.5
1.0,24.5,48,5.2
6.5,30.3,81,1.6
10.8,27.4,45,15.1
13.7,21.9,86,8.9
6.5,20.0,53,3.6
17.0,39.3,49,12.9
15.3,47.2,83,3.3
4.3,41.0,86,15.2
5.9,37.6,61,1.5
14.7,42.6,56,8.3
-0.5,33.8,76,1.9
6.4,32.0,76,9.1
0.3,33.0,66,15.0
17.7,33.1,64,8.0
-2.4,37.4,68,11.7
15.7,27.3,52,12.0
5.0,25.2,46,7.7
-2.1,41.6,44,4.8
-1.6,45.1,53,9.4
1.8,26.4,84,13.9
15.9,23.8,82,1.7
15.3,26.0,52,8.2
1.6,43.9,49,5.0
0.5,26.3,82,5.6
-1.6,48.1,53,7.5
13.5,19.9,59,1.1
15.7,33.7,81,11.0
4.1,41.5,46,2.4
10.5,34.6,88,6.0
4.7,43.3,71,14.3
10.2,26.1,69,8.7
10.8,41.1,87,9.1
12.6,21.4,82,4.9
7.5,47.7,78,0.5
-0.4,42.1,48,12.1
-0.6,23.2,62,4.4
3.9,38.7,52,12.6
11.4,46.2,66,13.8
4.8,45.7,63,11.0
11.8,38.1,87,2.0
16.0,36.9,39,2.7
13.6,43.0,87,7.6
-2.8,37.6,87,7.5
14.8,22.2,84,2.4
-2.1,28.8,49,7.3
-2.2,48.4,68,0.8
12.2,35.7,39,14.7
9.4,26.8,60,0.4
7.6,46.3,60,3.0
15.4,34.3,70,8.0
9.8,35.6,86,12.6
5.5,38.1,76,12.6
5.6,39.5,46,2.9
9.8,26.3,51,10.1
16.2,46.7,53,11.0
4.9,28.9,87,14.4
7.4,48.6,39,1.6
0.2,32.5,58,9.2
1.2,23.4,49,3.9
-1.1,27.6,48,3.4
0.2,32.2,52,7.2
3.4,48.8,88,12.6
2.0,46.2,67,1.3
9.6,25.9,88,6.3
3.9,35.0,39,2.6
7.5,18.7,64,1.3
1.6,30.0,80,1.3
5.3,37.6,38,2.3
0.5,44.1,66,5.6
7.3,33.8,47,3.0
7.5,41.3,66,2.9
15.5,32.4,74,11.1
17.0,19.0,82,8.2
2.3,22.3,89,5.9
1.8,19.4,54,11.4
9.3,39.7,76,1.5
14.0,37.1,87,2.3
-0.3,20.7,71,14.8
3.6,24.5,79,11.3
3.5,38.8,40,3.6
14.5,18.9,70,15.1
3.8,42.8,81,6.6
2.3,41.1,47,13.6
-1.0,32.9,88,0.4
17.5,23.1,61,14.3
9.9,30.6,44,4.4
8.4,19.4,42,6.6
10.4,28.9,46,8.1
3.8,33.6,67,2.1
0.1,40.2,45,5.4
2.9,34.3,41,2.8
6.1,31.2,51,1.9
2.6,43.4,63,1.2
13.9,33.5,52,7.1
7.4,19.4,44,5.8
2.3,32.5,53,7.5
16.0,28.7,65,0.0
14.3,35.6,89,14.1
1.8,20.5,75,7.3
12.5,47.1,73,12.4
1.3,40.1,84,6.5
-0.4,42.6,46,13.7
-2.1,37.7,81,11.0
4.1,24.8,87,14.4
4.6,18.7,65,2.7
8.4,42.7,52,8.2
5.2,47.2,86,1.2
9.2,22.5,71,1.6
0.2,42.1,59,8.8
-0.2,38.2,77,14.2
14.1,26.4,75,10.4
17.5,34.0,72,10.8
7.3,30.0,55,13.5
10.0,42.7,45,14.0
13.0,45.6,74,12.4
10.6,36.6,69,13.3
16.9,42.5,41,10.4
-1.7,24.8,45,11.8
13.8,24.6,39,2.5
15.9,41.8,75,8.1
2.0,30.6,74,6.1
13.0,48.3,69,4.9
2.1,39.9,88,7.0
11.8,35.4,54,5.8
10.0,41.8,80,5.7
7.9,36.2,50,5.5
16.2,28.3,73,6.1
12.8,41.1,46,8.7
9.6,34.5,52,9.5
-1.4,39.1,81,1.0
-2.8,42.1,74,15.3
8.1,22.5,72,10.5
7.8,18.7,87,12.0
10.5,26.0,41,10.3
13.1,41.9,88,5.0
0.9,22.8,64,0.2
4.9,37.9,80,6.6
13.6,27.9,80,12.8
2.2,33.6,60,13.1
0.1,41.6,55,11.4
11.0,33.8,67,9.5
0.9,44.3,72,14.8
10.1,29.8,87,2.1
6.0,28.8,88,5.5
3.4,24.5,71,8.2
8.3,32.2,65,11.5
17.6,42.7,57,6.9
14.6,48.7,83,12.5
16.1,35.8,62,10.9
5.7,26.8,85,4.1
-1.9,37.7,60,12.7
10.4,47.7,44,14.3
1.6,47.9,67,5.8
12.4,19.7,63,11.5
14.6,26.3,75,15.3
14.0,30.3,55,0.9
-2.2,39.8,85,3.5
12.7,24.4,83,2.6
-1.2,29.9,45,6.9
-1.9,43.0,85,9.9
0.2,22.9,44,11.4
0.4,23.8,38,12.9
15.2,38.5,65,2.4
15.9,24.1,89,5.0
6.1,38.2,46,14.0
14.4,20.1,40,10.7
2.9,31.1,77,1.7
12.4,27.8,67,14.5
10.1,31.6,58,3.2
13.8,42.3,83,1.3
7.4,40.6,50,0.1
10.4,46.9,87,5.4
14.1,18.7,84,13.6
14.7,43.6,56,5.6
7.1,39.3,60,9.4
-3.0,36.0,47,9.5
-0.8,42.2,64,13.9
17.5,28.5,89,6.9
16.9,30.7,65,5.3
2.1,34.0,61,8.5
2.0,25.5,61,5.5
3.6,27.1,82,1.9
5.1,30.2,60,4.2
3.5,31.6,41,9.3
2.2,19.0,42,9.7
-0.8,28.1,49,1.0
5.3,22.0,77,6.0
2.1,40.0,44,14.3
8.0,31.8,79,3.2
13.5,25.5,89,14.8
-1.3,36.3,79,9.5
-0.4,34.7,60,0.9
-0.8,31.8,86,8.6
15.3,47.2,48,6.1
10.3,31.0,51,13.6
-2.6,23.9,89,4.6
-2.5,26.1,83,14.2
-0.7,27.0,81,9.0
2.6,32.6,81,13.9
6.3,48.1,59,9.5
14.3,34.2,76,1.1
-1.0,37.9,38,1.3
15.2,45.0,40,6.3
14.8,42.7,63,3.3
12.3,21.5,38,1.6
-2.2,44.1,85,9.8
6.0,26.1,50,8.4
7.4,32.2,41,15.4
9.6,31.8,58,14.1
3.0,26.9,80,9.6
2.5,28.4,46,15.4
9.7,23.1,69,9.2
-0.7,23.6,88,8.0
7.7,24.0,55,1.8
12.6,30.8,79,8.9
-1.1,47.9,46,1.4
15.2,36.8,76,0.5
2.6,46.0,59,3.3
8.5,44.9,83,14.0
-0.8,20.2,44,8.4
13.0,21.3,77,2.2
16.7,43.3,62,12.7
6.3,35.8,73,0.7
2.4,22.1,52,9.6
3.8,37.2,44,7.5
14.9,24.0,58,12.4
-0.7,26.7,49,14.4
3.7,25.1,84,4.2
3.2,34.8,53,1.0
1.8,27.4,51,11.3
3.8,47.5,45,15.0
17.5,32.2,45,12.5
3.8,37.5,50,12.2
3.3,38.5,38,5.0
3.5,33.8,68,12.1
13.5,48.4,69,13.6
17.8,26.4,73,8.8
8.2,30.7,44,6.5
9.6,41.3,45,7.0
6.2,31.5,48,0.9
7.1,32.8,69,4.0
-2.8,26.2,65,8.6
4.6,19.7,85,2.4
11.2,38.7,64,6.5
13.3,38.9,53,8.6
14.6,18.6,65,15.0
12.7,46.5,83,14.4
17.3,45.3,67,2.0
7.9,48.4,74,12.3
17.5,20.1,73,15.4
4.0,47.4,42,12.8
0.7,43.8,52,0.9
14.1,32.7,54,11.3
7.3,32.8,65,6.9
9.8,40.9,55,14.7
16.3,40.9,59,1.3
17.1,43.7,62,3.1
4.1,36.4,41,7.1
0.3,43.4,40,6.7
9.1,46.4,80,7.9
17.1,45.5,46,9.8
16.2,19.1,52,5.8
11.8,34.5,59,3.3
13.4,37.0,52,2.1
7.4,18.9,72,3.8
16.4,24.9,87,9.0
6.1,39.8,77,9.4
15.5,29.1,88,11.8
5.1,20.3,77,3.3
9.3,46.9,50,13.0
5.2,31.9,44,14.6
10.4,30.8,70,11.6
2.3,46.5,42,7.5
3.6,26.5,62,14.7
17.5,24.7,83,4.2
7.2,46.1,43,8.2
12.2,27.9,88,3.5
16.7,26.9,86,9.8
9.8,24.7,69,14.1
15.2,36.6,63,8.7
9.2,31.3,56,8.3
-2.5,29.8,52,13.4
6.3,30.8,73,13.8
3.5,29.5,48,2.8
14.3,28.7,43,14.8
-1.4,34.4,55,13.3
-0.5,20.2,50,5.3
7.5,20.1,78,0.4
5.8,30.0,49,8.7
11.4,38.4,67,12.8
8.4,45.4,42,10.0
-1.6,31.4,77,5.0
3.3,46.4,70,1.2
16.7,25.8,44,5.1
-1.0,19.7,51,11.7
5.8,37.7,43,3.3
-0.9,18.8,49,13.0
14.4,18.6,67,3.0
13.0,36.9,74,7.7
1.7,23.8,64,12.4
16.4,22.4,78,8.6
7.0,22.8,61,5.9
8.9,31.9,71,3.5
6.3,37.1,82,8.9
6.1,28.3,84,4.2
5.9,34.7,75,13.3
0.1,37.2,88,4.8
-2.3,37.8,70,13.8
-0.9,19.1,48,3.0
15.0,24.4,80,2.3
14.8,42.7,67,12.9
4.6,24.8,49,7.4
-1.3,23.5,66,14.0
-2.9,46.1,52,2.2
2.1,20.7,89,10.5
1.6,31.0,81,14.7
3.9,40.5,72,6.8
15.3,46.5,71,11.7
14.1,27.8,85,0.1
1.9,32.7,85,4.5
16.6,27.2,86,11.9
15.4,24.9,75,13.7
12.3,24.7,79,13.2
15.2,25.3,48,1.1
14.0,38.1,66,14.0
6.9,25.3,58,3.7
-0.8,46.7,49,13.0
11.3,22.8,40,15.3
10.8,34.6,55,1.9
-1.9,24.6,88,11.2
12.8,47.4,72,1.2
1.4,46.7,50,1.6
17.0,42.4,77,13.2
3.0,45.2,70,1.0
6.3,41.4,59,11.8
8.3,43.6,44,1.3
14.6,47.2,58,4.4
-2.5,28.4,73,7.9
-2.1,38.7,83,4.1
9.6,42.1,78,3.3
-0.6,32.9,51,8.1
6.8,46.0,76,12.4
12.3,33.0,87,5.1
17.8,20.6,58,5.4
-2.5,24.3,55,2.0
0.4,36.0,76,9.9
12.3,41.4,61,3.7
17.0,31.6,53,10.0
0.6,46.8,74,1.2
15.0,19.0,89,10.7
5.4,35.8,82,4.1
17.3,45.5,78,2.3
16.1,48.3,83,1.8
-2.9,26.1,87,1.5
5.2,48.6,53,14.4
6.5,46.1,61,9.3
2.2,47.9,69,7.0
1.9,32.6,84,9.1
9.7,26.4,45,13.8
13.1,27.8,48,5.1
8.8,21.7,59,7.0
-0.4,31.3,63,4.8
17.9,30.7,71,11.6
11.9,48.0,58,0.2
5.8,19.1,80,13.8
4.0,48.8,49,4.5
13.4,19.5,41,14.1
12.7,31.3,53,7.8
7.4,34.5,88,2.8
11.0,48.6,47,0.7
11.5,33.4,69,10.9
0.1,46.2,50,3.7
16.2,37.4,52,12.8
16.3,32.1,43,7.7
17.9,31.0,81,11.4
0.1,47.3,41,3.4
4.7,41.3,71,15.6
3.7,43.5,67,4.2
8.4,34.4,53,9.4
4.9,31.6,61,4.1
-1.8,40.9,40,12.1
16.6,38.3,39,5.7
6.7,34.5,53,13.2
-1.2,39.4,76,5.5
14.9,23.9,44,2.9
14.1,21.7,46,12.6
6.6,38.0,88,8.0
12.4,43.6,43,12.3
10.1,36.1,47,6.4
2.1,42.0,69,5.8
13.0,40.2,46,8.1
12.4,44.4,64,2.6
5.9,43.9,77,7.8
11.7,23.3,55,6.1
17.7,46.9,80,11.5
17.5,25.9,87,13.3
2.5,18.7,62,11.7
3.3,31.8,62,6.4
-1.2,25.6,67,12.7
9.1,23.3,76,14.9
-0.8,32.1,47,6.0
13.5,24.9,46,3.0
2.1,44.4,77,5.7
14.9,47.2,54,9.2
2.8,42.5,85,3.4
17.5,47.2,79,8.8
2.9,30.1,85,8.1
12.8,39.0,66,2.4
5.5,27.4,53,13.1
-1.2,40.5,76,8.2
11.5,21.6,69,10.0
4.1,36.4,68,7.6
10.5,45.7,81,7.4
10.6,28.9,84,12.0
0.3,24.8,59,15.6
0.0,31.3,89,9.6
5.8,38.8,56,3.7
7.3,31.7,89,9.3
3.2,39.6,40,9.8
2.8,24.4,53,0.9
7.2,42.4,54,5.3
-1.3,35.9,82,5.0
9.1,23.0,82,14.4
7.8,42.9,77,3.7
4.5,26.3,82,9.0
12.9,26.6,40,12.8
2.8,22.4,41,9.5
3.4,19.9,82,0.9
13.4,43.6,65,6.3
17.1,46.9,65,13.2
9.4,20.3,41,10.3
5.4,41.2,65,0.7
14.3,20.6,55,5.0
13.7,27.8,86,11.6
-1.5,26.1,75,7.2
15.4,48.1,55,8.5
4.6,31.8,67,1.2
9.9,34.9,65,11.4
1.8,21.8,52,7.4
-1.3,39.1,85,4.3
5.6,18.7,52,0.6
-2.7,32.4,76,2.3
15.2,46.3,60,9.2
14.5,31.8,74,7.9
2.6,26.1,58,10.5
9.9,26.1,88,10.7
-2.1,27.2,77,3.9
15.4,27.7,76,6.2
13.2,29.7,68,11.4
5.8,19.0,56,7.8
11.2,24.0,73,13.6
15.3,28.7,43,0.6
17.2,41.1,79,13.1
15.9,40.6,51,4.3
13.0,45.3,87,5.8
12.8,22.8,89,14.3
11.8,39.1,75,10.2
5.6,43.2,69,9.8
15.5,19.7,39,12.5
10.8,45.3,75,8.2
12.4,28.3,44,8.6
15.3,47.6,75,8.8
12.3,43.4,64,15.4
9.1,36.8,65,11.2
7.1,19.3,79,3.6
5.3,38.5,81,0.3
5.8,34.5,46,11.1
7.7,41.6,82,14.0
12.5,34.8,61,10.4
9.5,31.4,51,0.1
-1.5,42.6,85,11.3
-1.6,44.8,67,8.2
9.3,26.5,38,10.7
17.9,26.5,88,2.5
13.7,29.4,53,1.8
1.7,38.9,44,7.5
10.8,42.8,51,15.1
-1.2,46.8,76,4.0
2.9,33.1,64,0.5
3.8,28.5,41,5.2
-1.5,44.2,49,15.0
15.1,37.8,77,13.2
5.1,41.8,72,13.8
0.5,47.5,81,5.1
4.3,37.5,84,9.0
12.3,27.3,59,4.1
4.1,46.3,44,9.7
5.5,35.9,62,6.0
7.9,26.0,74,2.1
9.2,25.0,65,15.5
-2.8,31.7,58,7.7
16.7,39.5,65,12.8
2.5,44.3,56,10.0
13.6,41.5,77,13.1
13.2,31.9,46,9.7
14.8,22.1,70,3.8
5.0,25.2,54,2.0
14.9,28.1,72,11.7
8.7,27.7,39,3.7
-2.6,39.6,72,10.6
9.6,32.7,78,0.0
-0.0,41.5,57,0.6
-0.8,36.9,77,1.0
12.5,40.1,79,2.7
3.8,23.3,89,9.8
6.8,35.6,43,0.4
13.2,40.8,87,4.3
8.2,35.4,45,8.7
17.8,46.0,81,0.7
2.8,30.7,64,8.4
5.8,19.4,55,0.6
0.9,43.8,83,11.6
9.1,43.6,74,13.8
-1.0,31.1,49,5.8
-0.3,28.3,51,1.0
13.1,47.8,65,2.3
2.4,42.3,68,0.3
12.6,38.4,69,3.1
8.4,22.8,80,14.7
10.0,25.9,67,15.0
5.9,29.2,80,0.6
-0.8,40.4,79,12.7
15.7,36.5,58,4.4
1.6,24.4,58,13.6
-1.6,20.6,63,5.1
6.2,48.2,39,5.8
8.2,30.3,39,14.0
9.4,46.3,57,2.7
6.2,42.1,54,4.2
10.4,37.2,40,4.4
